listener,psi_star,alpha,c,switch_type,theta_star,mean_abias,abias_r150,std_150
cred,low,1.5,3.5,hard,0.5,0.06467276265720527,0.039528297384579976,0.023887847809237427
cred,low,1.5,3.5,hard,0.7,0.024479936395751113,0.0008168176809946858,0.0040132136273314245
cred,low,1.5,3.5,hard,0.9,0.0668775317900711,0.038961342970530215,0.019266279016937914
cred,low,1.5,3.5,soft,0.1,0.047439695693552504,0.030049486334125193,0.01360339546246981
cred,low,1.5,3.5,soft,0.3,0.020993368765711777,0.005747192601362857,0.006345574604468615
cred,low,1.5,3.5,soft,0.5,0.06162536362972525,0.0354908565680186,0.018913415854331105
cred,low,1.5,3.5,soft,0.7,0.022446885765261118,0.0002366662025451808,0.0021650012002889223
cred,low,1.5,3.5,soft,0.9,0.08472057374980717,0.054806507627169314,0.02122454208592899
cred,low,3.0,2.0,hard,0.1,0.07018426724357739,0.06850709319114685,0.014908961942736217
cred,low,3.0,2.0,hard,0.3,0.014875928594503129,0.0009161570668220413,0.00525494943819164
cred,low,3.0,2.0,hard,0.5,0.10180770782629649,0.07845650563637416,0.019977426003606524
cred,low,3.0,2.0,hard,0.7,0.0293645410378774,7.008949915570107e-05,0.0013753971988383759
cred,low,3.0,2.0,hard,0.9,0.10454060736298564,0.0903691003719966,0.005567566720545377
cred,low,3.0,2.0,soft,0.1,0.06851123995416696,0.07249852083623409,0.01688773281474217
cred,low,3.0,2.0,soft,0.3,0.016570549032423224,0.0019377637902895503,0.0058650002128464015
cred,low,3.0,2.0,soft,0.5,0.1006295055564907,0.0777902493874232,0.01885512860074717
cred,low,3.0,2.0,soft,0.7,0.024293772683540982,0.0016953061024348162,0.002404067609192377
cred,low,3.0,2.0,soft,0.9,0.10421804274121922,0.08617066840330763,0.005589735150382088
cred,low,3.0,3.5,hard,0.1,0.06775890473193595,0.06621822069088618,0.015492726347914262
cred,low,3.0,3.5,hard,0.3,0.019539508290092142,0.0047878665725390014,0.007557085052333908
cred,low,3.0,3.5,hard,0.5,0.09348449720111157,0.06995913237333298,0.01862677114258986
cred,low,3.0,3.5,hard,0.7,0.03347072767019272,0.0022098245223363417,0.003497540740863769
cred,low,3.0,3.5,hard,0.9,0.10262605724400946,0.09205626050631208,0.007463170238300639
cred,low,3.0,3.5,soft,0.1,0.07061394319683315,0.06838151824971041,0.015747060799928173
cred,low,3.0,3.5,soft,0.3,0.01957205865979194,0.003606847524642935,0.006999729735980509
cred,low,3.0,3.5,soft,0.5,0.08797530827422936,0.06535767018795013,0.01892710422980599
cred,low,3.0,3.5,soft,0.7,0.024953713819053442,0.001685276230176321,0.003160945276734613
cred,low,3.0,3.5,soft,0.9,0.10915647315316733,0.0966963092486064,0.0040142288115778985
cred,low,10.0,2.0,hard,0.1,0.0901225666743186,0.09896076420942942,0.003396135751370366
cred,low,10.0,2.0,hard,0.3,0.026405237214432813,0.008419988056023904,0.011716612155578333
cred,low,10.0,2.0,hard,0.5,0.15507770651413336,0.14096308201551438,0.015174282733399498
cred,low,10.0,2.0,hard,0.7,0.10933044423262277,0.07073893139759697,0.006697673189410125
cred,low,10.0,2.0,hard,0.9,0.17649611758523517,0.1378710230191549,0.020736684741268618
cred,low,10.0,2.0,soft,0.1,0.08696020367989939,0.09952761655052503,0.0029240153008458945
